Year,Gender,Age_Group,Employment_Status,Average_Employed
1985,Female,35-44 years,Unemployed total,39.93920583
1985,Female,45-54 years,Employed full time,211.3085957
1985,Female,45-54 years,Employed part time,156.4856833
1985,Female,45-54 years,Not in the labour force  (NILF) ,371.938593
1985,Female,45-54 years,Unemployed total,17.6791458
1985,Female,55-64 years,Employed full time,80.62012988
1985,Female,55-64 years,Employed part time,62.89757808
1985,Female,55-64 years,Not in the labour force  (NILF) ,588.4874482
1985,Female,55-64 years,Unemployed total,5.205459667
1985,Female,15-64 years,Employed full time,1617.726294
1985,Female,15-64 years,Employed part time,933.473734
1985,Female,15-64 years,Not in the labour force  (NILF) ,2350.312034
1985,Female,15-64 years,Unemployed total,246.6177911
1985,Female,65 years and over,Employed full time,7.73911225
1985,Female,65 years and over,Employed part time,12.11363403
1985,Female,65 years and over,Not in the labour force  (NILF) ,920.8748591
1985,Female,65 years and over,Unemployed total,0.316167242
1986,Female,15-19 years,Employed full time,192.7476824
1986,Female,15-19 years,Employed part time,124.9784234
1986,Female,15-19 years,Not in the labour force  (NILF) ,259.5407674
1986,Female,15-19 years,Unemployed total,81.1659721
1986,Female,20-24 years,Employed full time,364.2201563
1986,Female,20-24 years,Employed part time,78.1948646
1986,Female,20-24 years,Not in the labour force  (NILF) ,160.624468
1986,Female,20-24 years,Unemployed total,50.78994662
1986,Female,25-29 years,Employed full time,274.730454
1986,Female,25-29 years,Employed part time,107.1394452
1986,Female,25-29 years,Not in the labour force  (NILF) ,252.1049277
1986,Female,25-29 years,Unemployed total,32.22146091
1986,Female,30-34 years,Employed full time,189.6193988
1986,Female,30-34 years,Employed part time,156.2926054
1986,Female,30-34 years,Not in the labour force  (NILF) ,260.7509488
1986,Female,30-34 years,Unemployed total,27.41870738
1986,Female,35-39 years,Employed full time,197.3673263
1986,Female,35-39 years,Employed part time,173.8325622
1986,Female,35-39 years,Not in the labour force  (NILF) ,225.693199
1986,Female,35-39 years,Unemployed total,25.52078863
1986,Female,40-44 years,Employed full time,171.8494589
1986,Female,40-44 years,Employed part time,135.5734211
1986,Female,40-44 years,Not in the labour force  (NILF) ,171.4772912
1986,Female,40-44 years,Unemployed total,19.15054623
1986,Female,45-49 years,Employed full time,135.1468743
1986,Female,45-49 years,Employed part time,101.4045234
1986,Female,45-49 years,Not in the labour force  (NILF) ,161.8109394
1986,Female,45-49 years,Unemployed total,11.4338329
1986,Female,50-54 years,Employed full time,94.22459113
1986,Female,50-54 years,Employed part time,67.77738982
1986,Female,50-54 years,Not in the labour force  (NILF) ,191.029775
1986,Female,50-54 years,Unemployed total,7.8317673
1986,Female,55-59 years,Employed full time,57.13332937
1986,Female,55-59 years,Employed part time,49.56518156
1986,Female,55-59 years,Not in the labour force  (NILF) ,258.9695483
1986,Female,55-59 years,Unemployed total,4.798840567
1986,Female,60-64 years,Employed full time,23.44845869
1986,Female,60-64 years,Employed part time,22.11725303
1986,Female,60-64 years,Not in the labour force  (NILF) ,321.0311281
1986,Female,60-64 years,Unemployed total,0.810358475
1986,Female,15-24 years,Employed full time,556.9678387
1986,Female,15-24 years,Employed part time,203.173288
1986,Female,15-24 years,Not in the labour force  (NILF) ,420.1652354
1986,Female,15-24 years,Unemployed total,131.9559187
1986,Female,25-34 years,Employed full time,464.3498527
1986,Female,25-34 years,Employed part time,263.4320506
1986,Female,25-34 years,Not in the labour force  (NILF) ,512.8558765
1986,Female,25-34 years,Unemployed total,59.64016828
1986,Female,35-44 years,Employed full time,369.2167852
1986,Female,35-44 years,Employed part time,309.4059833
1986,Female,35-44 years,Not in the labour force  (NILF) ,397.1704903
1986,Female,35-44 years,Unemployed total,44.67133487
1986,Female,45-54 years,Employed full time,229.3714655
1986,Female,45-54 years,Employed part time,169.1819133
1986,Female,45-54 years,Not in the labour force  (NILF) ,352.8407144
1986,Female,45-54 years,Unemployed total,19.2656002
1986,Female,55-64 years,Employed full time,80.58178806
1986,Female,55-64 years,Employed part time,71.68243459
1986,Female,55-64 years,Not in the labour force  (NILF) ,580.0006765
1986,Female,55-64 years,Unemployed total,5.609199042
1986,Female,15-64 years,Employed full time,1700.48773
1986,Female,15-64 years,Employed part time,1016.87567
1986,Female,15-64 years,Not in the labour force  (NILF) ,2263.032993
1986,Female,15-64 years,Unemployed total,261.1422211
1986,Female,65 years and over,Employed full time,8.817618183
1986,Female,65 years and over,Employed part time,14.04367359
1986,Female,65 years and over,Not in the labour force  (NILF) ,950.4878877
1986,Female,65 years and over,Unemployed total,0.195980058
1987,Female,15-19 years,Employed full time,181.0135322
1987,Female,15-19 years,Employed part time,138.0365129
1987,Female,15-19 years,Not in the labour force  (NILF) ,275.4856701
1987,Female,15-19 years,Unemployed total,82.27720709
1987,Female,20-24 years,Employed full time,362.5989183
1987,Female,20-24 years,Employed part time,82.56080097
1987,Female,20-24 years,Not in the labour force  (NILF) ,153.0286681
1987,Female,20-24 years,Unemployed total,50.60381046
1987,Female,25-29 years,Employed full time,285.1508623
1987,Female,25-29 years,Employed part time,114.1300858
1987,Female,25-29 years,Not in the labour force  (NILF) ,248.0999125
1987,Female,25-29 years,Unemployed total,32.87005405
1987,Female,30-34 years,Employed full time,199.0797675
1987,Female,30-34 years,Employed part time,163.0208624
1987,Female,30-34 years,Not in the labour force  (NILF) ,255.5854099
1987,Female,30-34 years,Unemployed total,28.70462001
1987,Female,35-39 years,Employed full time,198.6472221
1987,Female,35-39 years,Employed part time,177.1286131
1987,Female,35-39 years,Not in the labour force  (NILF) ,222.3811926
1987,Female,35-39 years,Unemployed total,27.27407211
1987,Female,40-44 years,Employed full time,186.9983215
1987,Female,40-44 years,Employed part time,151.004053
1987,Female,40-44 years,Not in the labour force  (NILF) ,179.5469481
1987,Female,40-44 years,Unemployed total,19.74853035
1987,Female,45-49 years,Employed full time,141.4068912
1987,Female,45-49 years,Employed part time,104.4461745
1987,Female,45-49 years,Not in the labour force  (NILF) ,163.0247673
1987,Female,45-49 years,Unemployed total,13.1994178
1987,Female,50-54 years,Employed full time,92.77528138
1987,Female,50-54 years,Employed part time,75.97961749
1987,Female,50-54 years,Not in the labour force  (NILF) ,192.1836974
1987,Female,50-54 years,Unemployed total,7.733239633
1987,Female,55-59 years,Employed full time,60.9421943
1987,Female,55-59 years,Employed part time,49.7186891
1987,Female,55-59 years,Not in the labour force  (NILF) ,250.9980133
1987,Female,55-59 years,Unemployed total,4.430322892
1987,Female,60-64 years,Employed full time,23.28972181
1987,Female,60-64 years,Employed part time,24.06166309
1987,Female,60-64 years,Not in the labour force  (NILF) ,320.3840954
1987,Female,60-64 years,Unemployed total,0.833177108
1987,Female,15-24 years,Employed full time,543.6124505
1987,Female,15-24 years,Employed part time,220.5973139
1987,Female,15-24 years,Not in the labour force  (NILF) ,428.5143383
1987,Female,15-24 years,Unemployed total,132.8810176
1987,Female,25-34 years,Employed full time,484.2306298
1987,Female,25-34 years,Employed part time,277.1509482
1987,Female,25-34 years,Not in the labour force  (NILF) ,503.6853224
1987,Female,25-34 years,Unemployed total,61.57467406
1987,Female,35-44 years,Employed full time,385.6455436
1987,Female,35-44 years,Employed part time,328.132666
1987,Female,35-44 years,Not in the labour force  (NILF) ,401.9281408
1987,Female,35-44 years,Unemployed total,47.02260246
1987,Female,45-54 years,Employed full time,234.1821725
1987,Female,45-54 years,Employed part time,180.425792
1987,Female,45-54 years,Not in the labour force  (NILF) ,355.2084647
1987,Female,45-54 years,Unemployed total,20.93265743
1987,Female,55-64 years,Employed full time,84.23191611
1987,Female,55-64 years,Employed part time,73.78035219
1987,Female,55-64 years,Not in the labour force  (NILF) ,571.3821087
1987,Female,55-64 years,Unemployed total,5.2635
1987,Female,15-64 years,Employed full time,1731.902713
1987,Female,15-64 years,Employed part time,1080.087072
1987,Female,15-64 years,Not in the labour force  (NILF) ,2260.718375
1987,Female,15-64 years,Unemployed total,267.6744515
1987,Female,65 years and over,Employed full time,10.34943362
1987,Female,65 years and over,Employed part time,15.40618056
1987,Female,65 years and over,Not in the labour force  (NILF) ,979.8352022
1987,Female,65 years and over,Unemployed total,0.175145083
1988,Female,15-19 years,Employed full time,184.265884
1988,Female,15-19 years,Employed part time,146.663201
1988,Female,15-19 years,Not in the labour force  (NILF) ,285.4015992
1988,Female,15-19 years,Unemployed total,71.39956331
1988,Female,20-24 years,Employed full time,364.1710589
1988,Female,20-24 years,Employed part time,83.12557188
1988,Female,20-24 years,Not in the labour force  (NILF) ,151.1007142
1988,Female,20-24 years,Unemployed total,49.64621693
1988,Female,25-29 years,Employed full time,296.7662953
1988,Female,25-29 years,Employed part time,123.0674625
1988,Female,25-29 years,Not in the labour force  (NILF) ,237.4680572
1988,Female,25-29 years,Unemployed total,34.86414906
1988,Female,30-34 years,Employed full time,206.8820547
1988,Female,30-34 years,Employed part time,163.3466965
1988,Female,30-34 years,Not in the labour force  (NILF) ,262.4638823
1988,Female,30-34 years,Unemployed total,27.86709309
1988,Female,35-39 years,Employed full time,213.2166044
1988,Female,35-39 years,Employed part time,188.8097264
1988,Female,35-39 years,Not in the labour force  (NILF) ,208.6996531
1988,Female,35-39 years,Unemployed total,24.38981131
1988,Female,40-44 years,Employed full time,208.4647445
1988,Female,40-44 years,Employed part time,163.8896485
1988,Female,40-44 years,Not in the labour force  (NILF) ,177.9329294
1988,Female,40-44 years,Unemployed total,20.51442165
1988,Female,45-49 years,Employed full time,149.8092868
1988,Female,45-49 years,Employed part time,110.0401636
1988,Female,45-49 years,Not in the labour force  (NILF) ,165.0567216
1988,Female,45-49 years,Unemployed total,12.7025893
1988,Female,50-54 years,Employed full time,105.5204349
1988,Female,50-54 years,Employed part time,78.77808239
1988,Female,50-54 years,Not in the labour force  (NILF) ,185.2166802
1988,Female,50-54 years,Unemployed total,8.003589592
1988,Female,55-59 years,Employed full time,57.30271174
1988,Female,55-59 years,Employed part time,53.5693404
1988,Female,55-59 years,Not in the labour force  (NILF) ,246.9063793
1988,Female,55-59 years,Unemployed total,4.630443575
1988,Female,60-64 years,Employed full time,25.92027743
1988,Female,60-64 years,Employed part time,24.25815616
1988,Female,60-64 years,Not in the labour force  (NILF) ,317.8184873
1988,Female,60-64 years,Unemployed total,0.876416092
1988,Female,15-24 years,Employed full time,548.4369429
1988,Female,15-24 years,Employed part time,229.7887729
1988,Female,15-24 years,Not in the labour force  (NILF) ,436.5023133
1988,Female,15-24 years,Unemployed total,121.0457802
1988,Female,25-34 years,Employed full time,503.64835
1988,Female,25-34 years,Employed part time,286.4141589
1988,Female,25-34 years,Not in the labour force  (NILF) ,499.9319395
1988,Female,25-34 years,Unemployed total,62.73124215
1988,Female,35-44 years,Employed full time,421.6813489
1988,Female,35-44 years,Employed part time,352.6993749
1988,Female,35-44 years,Not in the labour force  (NILF) ,386.6325826
1988,Female,35-44 years,Unemployed total,44.90423296
1988,Female,45-54 years,Employed full time,255.3297216
1988,Female,45-54 years,Employed part time,188.818246
1988,Female,45-54 years,Not in the labour force  (NILF) ,350.2734018
1988,Female,45-54 years,Unemployed total,20.70617889
1988,Female,55-64 years,Employed full time,83.22298918
1988,Female,55-64 years,Employed part time,77.82749656
1988,Female,55-64 years,Not in the labour force  (NILF) ,564.7248666
1988,Female,55-64 years,Unemployed total,5.506859667
1988,Female,15-64 years,Employed full time,1812.319353
1988,Female,15-64 years,Employed part time,1135.548049
1988,Female,15-64 years,Not in the labour force  (NILF) ,2238.065104
1988,Female,15-64 years,Unemployed total,254.8942939
1988,Female,65 years and over,Employed full time,10.75443377
1988,Female,65 years and over,Employed part time,16.21047199
1988,Female,65 years and over,Not in the labour force  (NILF) ,1009.692502
1988,Female,65 years and over,Unemployed total,0.249339358
1989,Female,15-19 years,Employed full time,184.3994648
1989,Female,15-19 years,Employed part time,162.943561
1989,Female,15-19 years,Not in the labour force  (NILF) ,275.9911333
1989,Female,15-19 years,Unemployed total,65.26701701
1989,Female,20-24 years,Employed full time,376.1378541
1989,Female,20-24 years,Employed part time,92.59744481
1989,Female,20-24 years,Not in the labour force  (NILF) ,144.9226457
1989,Female,20-24 years,Unemployed total,42.99213295
1989,Female,25-29 years,Employed full time,314.6354606
1989,Female,25-29 years,Employed part time,126.8729771
1989,Female,25-29 years,Not in the labour force  (NILF) ,232.7783558
1989,Female,25-29 years,Unemployed total,29.98764538
