Year,Gender,Age_Group,Employ_Status,Average_Employed
1986,Female,40-44 years,Employed full time,171.8494589
1986,Female,40-44 years,Employed part time,135.5734211
1986,Female,40-44 years,Not in the labour force  (NILF) ,171.4772912
1986,Female,40-44 years,Unemployed,19.15054623
1986,Female,45-49 years,Employed full time,135.1468743
1986,Female,45-49 years,Employed part time,101.4045234
1986,Female,45-49 years,Not in the labour force  (NILF) ,161.8109394
1986,Female,45-49 years,Unemployed,11.4338329
1986,Female,50-54 years,Employed full time,94.22459113
1986,Female,50-54 years,Employed part time,67.77738982
1986,Female,50-54 years,Not in the labour force  (NILF) ,191.029775
1986,Female,50-54 years,Unemployed,7.8317673
1986,Female,55-59 years,Employed full time,57.13332937
1986,Female,55-59 years,Employed part time,49.56518156
1986,Female,55-59 years,Not in the labour force  (NILF) ,258.9695483
1986,Female,55-59 years,Unemployed,4.798840567
1986,Female,60-64 years,Employed full time,23.44845869
1986,Female,60-64 years,Employed part time,22.11725303
1986,Female,60-64 years,Not in the labour force  (NILF) ,321.0311281
1986,Female,60-64 years,Unemployed,0.810358475
1986,Female,15-24 years,Employed full time,556.9678387
1986,Female,15-24 years,Employed part time,203.173288
1986,Female,15-24 years,Not in the labour force  (NILF) ,420.1652354
1986,Female,15-24 years,Unemployed,131.9559187
1986,Female,25-34 years,Employed full time,464.3498527
1986,Female,25-34 years,Employed part time,263.4320506
1986,Female,25-34 years,Not in the labour force  (NILF) ,512.8558765
1986,Female,25-34 years,Unemployed,59.64016828
1986,Female,35-44 years,Employed full time,369.2167852
1986,Female,35-44 years,Employed part time,309.4059833
1986,Female,35-44 years,Not in the labour force  (NILF) ,397.1704903
1986,Female,35-44 years,Unemployed,44.67133487
1986,Female,45-54 years,Employed full time,229.3714655
1986,Female,45-54 years,Employed part time,169.1819133
1986,Female,45-54 years,Not in the labour force  (NILF) ,352.8407144
1986,Female,45-54 years,Unemployed,19.2656002
1986,Female,55-64 years,Employed full time,80.58178806
1986,Female,55-64 years,Employed part time,71.68243459
1986,Female,55-64 years,Not in the labour force  (NILF) ,580.0006765
1986,Female,55-64 years,Unemployed,5.609199042
1986,Female,65 years and over,Employed full time,8.817618183
1986,Female,65 years and over,Employed part time,14.04367359
1986,Female,65 years and over,Not in the labour force  (NILF) ,950.4878877
1986,Female,65 years and over,Unemployed,0.195980058
1987,Female,15-19 years,Employed full time,181.0135322
1987,Female,15-19 years,Employed part time,138.0365129
1987,Female,15-19 years,Not in the labour force  (NILF) ,275.4856701
1987,Female,15-19 years,Unemployed,82.27720709
1987,Female,20-24 years,Employed full time,362.5989183
1987,Female,20-24 years,Employed part time,82.56080097
1987,Female,20-24 years,Not in the labour force  (NILF) ,153.0286681
1987,Female,20-24 years,Unemployed,50.60381046
1987,Female,25-29 years,Employed full time,285.1508623
1987,Female,25-29 years,Employed part time,114.1300858
1987,Female,25-29 years,Not in the labour force  (NILF) ,248.0999125
1987,Female,25-29 years,Unemployed,32.87005405
1987,Female,30-34 years,Employed full time,199.0797675
1987,Female,30-34 years,Employed part time,163.0208624
1987,Female,30-34 years,Not in the labour force  (NILF) ,255.5854099
1987,Female,30-34 years,Unemployed,28.70462001
1987,Female,35-39 years,Employed full time,198.6472221
1987,Female,35-39 years,Employed part time,177.1286131
1987,Female,35-39 years,Not in the labour force  (NILF) ,222.3811926
1987,Female,35-39 years,Unemployed,27.27407211
1987,Female,40-44 years,Employed full time,186.9983215
1987,Female,40-44 years,Employed part time,151.004053
1987,Female,40-44 years,Not in the labour force  (NILF) ,179.5469481
1987,Female,40-44 years,Unemployed,19.74853035
1987,Female,45-49 years,Employed full time,141.4068912
1987,Female,45-49 years,Employed part time,104.4461745
1987,Female,45-49 years,Not in the labour force  (NILF) ,163.0247673
1987,Female,45-49 years,Unemployed,13.1994178
1987,Female,50-54 years,Employed full time,92.77528138
1987,Female,50-54 years,Employed part time,75.97961749
1987,Female,50-54 years,Not in the labour force  (NILF) ,192.1836974
1987,Female,50-54 years,Unemployed,7.733239633
1987,Female,55-59 years,Employed full time,60.9421943
1987,Female,55-59 years,Employed part time,49.7186891
1987,Female,55-59 years,Not in the labour force  (NILF) ,250.9980133
1987,Female,55-59 years,Unemployed,4.430322892
1987,Female,60-64 years,Employed full time,23.28972181
1987,Female,60-64 years,Employed part time,24.06166309
1987,Female,60-64 years,Not in the labour force  (NILF) ,320.3840954
1987,Female,60-64 years,Unemployed,0.833177108
1987,Female,15-24 years,Employed full time,543.6124505
1987,Female,15-24 years,Employed part time,220.5973139
1987,Female,15-24 years,Not in the labour force  (NILF) ,428.5143383
1987,Female,15-24 years,Unemployed,132.8810176
1987,Female,25-34 years,Employed full time,484.2306298
1987,Female,25-34 years,Employed part time,277.1509482
1987,Female,25-34 years,Not in the labour force  (NILF) ,503.6853224
1987,Female,25-34 years,Unemployed,61.57467406
1987,Female,35-44 years,Employed full time,385.6455436
1987,Female,35-44 years,Employed part time,328.132666
1987,Female,35-44 years,Not in the labour force  (NILF) ,401.9281408
1987,Female,35-44 years,Unemployed,47.02260246
1987,Female,45-54 years,Employed full time,234.1821725
1987,Female,45-54 years,Employed part time,180.425792
1987,Female,45-54 years,Not in the labour force  (NILF) ,355.2084647
1987,Female,45-54 years,Unemployed,20.93265743
1987,Female,55-64 years,Employed full time,84.23191611
1987,Female,55-64 years,Employed part time,73.78035219
1987,Female,55-64 years,Not in the labour force  (NILF) ,571.3821087
1987,Female,55-64 years,Unemployed,5.2635
1987,Female,65 years and over,Employed full time,10.34943362
1987,Female,65 years and over,Employed part time,15.40618056
1987,Female,65 years and over,Not in the labour force  (NILF) ,979.8352022
1987,Female,65 years and over,Unemployed,0.175145083
1988,Female,15-19 years,Employed full time,184.265884
1988,Female,15-19 years,Employed part time,146.663201
1988,Female,15-19 years,Not in the labour force  (NILF) ,285.4015992
1988,Female,15-19 years,Unemployed,71.39956331
1988,Female,20-24 years,Employed full time,364.1710589
1988,Female,20-24 years,Employed part time,83.12557188
1988,Female,20-24 years,Not in the labour force  (NILF) ,151.1007142
1988,Female,20-24 years,Unemployed,49.64621693
1988,Female,25-29 years,Employed full time,296.7662953
1988,Female,25-29 years,Employed part time,123.0674625
1988,Female,25-29 years,Not in the labour force  (NILF) ,237.4680572
1988,Female,25-29 years,Unemployed,34.86414906
1988,Female,30-34 years,Employed full time,206.8820547
1988,Female,30-34 years,Employed part time,163.3466965
1988,Female,30-34 years,Not in the labour force  (NILF) ,262.4638823
1988,Female,30-34 years,Unemployed,27.86709309
1988,Female,35-39 years,Employed full time,213.2166044
1988,Female,35-39 years,Employed part time,188.8097264
1988,Female,35-39 years,Not in the labour force  (NILF) ,208.6996531
1988,Female,35-39 years,Unemployed,24.38981131
1988,Female,40-44 years,Employed full time,208.4647445
1988,Female,40-44 years,Employed part time,163.8896485
1988,Female,40-44 years,Not in the labour force  (NILF) ,177.9329294
1988,Female,40-44 years,Unemployed,20.51442165
1988,Female,45-49 years,Employed full time,149.8092868
1988,Female,45-49 years,Employed part time,110.0401636
1988,Female,45-49 years,Not in the labour force  (NILF) ,165.0567216
1988,Female,45-49 years,Unemployed,12.7025893
1988,Female,50-54 years,Employed full time,105.5204349
1988,Female,50-54 years,Employed part time,78.77808239
1988,Female,50-54 years,Not in the labour force  (NILF) ,185.2166802
1988,Female,50-54 years,Unemployed,8.003589592
1988,Female,55-59 years,Employed full time,57.30271174
1988,Female,55-59 years,Employed part time,53.5693404
1988,Female,55-59 years,Not in the labour force  (NILF) ,246.9063793
1988,Female,55-59 years,Unemployed,4.630443575
1988,Female,60-64 years,Employed full time,25.92027743
1988,Female,60-64 years,Employed part time,24.25815616
1988,Female,60-64 years,Not in the labour force  (NILF) ,317.8184873
1988,Female,60-64 years,Unemployed,0.876416092
1988,Female,15-24 years,Employed full time,548.4369429
1988,Female,15-24 years,Employed part time,229.7887729
1988,Female,15-24 years,Not in the labour force  (NILF) ,436.5023133
1988,Female,15-24 years,Unemployed,121.0457802
1988,Female,25-34 years,Employed full time,503.64835
1988,Female,25-34 years,Employed part time,286.4141589
1988,Female,25-34 years,Not in the labour force  (NILF) ,499.9319395
1988,Female,25-34 years,Unemployed,62.73124215
1988,Female,35-44 years,Employed full time,421.6813489
1988,Female,35-44 years,Employed part time,352.6993749
1988,Female,35-44 years,Not in the labour force  (NILF) ,386.6325826
1988,Female,35-44 years,Unemployed,44.90423296
1988,Female,45-54 years,Employed full time,255.3297216
1988,Female,45-54 years,Employed part time,188.818246
1988,Female,45-54 years,Not in the labour force  (NILF) ,350.2734018
1988,Female,45-54 years,Unemployed,20.70617889
1988,Female,55-64 years,Employed full time,83.22298918
1988,Female,55-64 years,Employed part time,77.82749656
1988,Female,55-64 years,Not in the labour force  (NILF) ,564.7248666
1988,Female,55-64 years,Unemployed,5.506859667
1988,Female,65 years and over,Employed full time,10.75443377
1988,Female,65 years and over,Employed part time,16.21047199
1988,Female,65 years and over,Not in the labour force  (NILF) ,1009.692502
1988,Female,65 years and over,Unemployed,0.249339358
1989,Female,15-19 years,Employed full time,184.3994648
1989,Female,15-19 years,Employed part time,162.943561
1989,Female,15-19 years,Not in the labour force  (NILF) ,275.9911333
1989,Female,15-19 years,Unemployed,65.26701701
1989,Female,20-24 years,Employed full time,376.1378541
1989,Female,20-24 years,Employed part time,92.59744481
1989,Female,20-24 years,Not in the labour force  (NILF) ,144.9226457
1989,Female,20-24 years,Unemployed,42.99213295
1989,Female,25-29 years,Employed full time,314.6354606
1989,Female,25-29 years,Employed part time,126.8729771
1989,Female,25-29 years,Not in the labour force  (NILF) ,232.7783558
1989,Female,25-29 years,Unemployed,29.98764538
1989,Female,30-34 years,Employed full time,223.2325137
1989,Female,30-34 years,Employed part time,174.9077431
1989,Female,30-34 years,Not in the labour force  (NILF) ,254.6468901
1989,Female,30-34 years,Unemployed,25.10995628
1989,Female,35-39 years,Employed full time,223.715228
1989,Female,35-39 years,Employed part time,193.1153873
1989,Female,35-39 years,Not in the labour force  (NILF) ,207.3318227
1989,Female,35-39 years,Unemployed,21.91371942
1989,Female,40-44 years,Employed full time,228.5997899
1989,Female,40-44 years,Employed part time,180.5845459
1989,Female,40-44 years,Not in the labour force  (NILF) ,168.099894
1989,Female,40-44 years,Unemployed,19.35787853
1989,Female,45-49 years,Employed full time,160.3283964
1989,Female,45-49 years,Employed part time,123.3679487
1989,Female,45-49 years,Not in the labour force  (NILF) ,159.9075222
1989,Female,45-49 years,Unemployed,13.51403615
1989,Female,50-54 years,Employed full time,111.3132608
1989,Female,50-54 years,Employed part time,86.49156198
1989,Female,50-54 years,Not in the labour force  (NILF) ,184.2439059
1989,Female,50-54 years,Unemployed,7.754420267
1989,Female,55-59 years,Employed full time,58.6828687
1989,Female,55-59 years,Employed part time,54.92218888
1989,Female,55-59 years,Not in the labour force  (NILF) ,242.9965185
1989,Female,55-59 years,Unemployed,4.404448842
1989,Female,60-64 years,Employed full time,24.44194329
1989,Female,60-64 years,Employed part time,29.28696168
1989,Female,60-64 years,Not in the labour force  (NILF) ,315.8045468
1989,Female,60-64 years,Unemployed,1.034215733
1989,Female,15-24 years,Employed full time,560.5373189
1989,Female,15-24 years,Employed part time,255.5410058
1989,Female,15-24 years,Not in the labour force  (NILF) ,420.913779
1989,Female,15-24 years,Unemployed,108.25915
1989,Female,25-34 years,Employed full time,537.8679743
1989,Female,25-34 years,Employed part time,301.7807202
1989,Female,25-34 years,Not in the labour force  (NILF) ,487.4252458
1989,Female,25-34 years,Unemployed,55.09760165
1989,Female,35-44 years,Employed full time,452.3150179
1989,Female,35-44 years,Employed part time,373.6999332
1989,Female,35-44 years,Not in the labour force  (NILF) ,375.4317167
1989,Female,35-44 years,Unemployed,41.27159795
1989,Female,45-54 years,Employed full time,271.6416572
1989,Female,45-54 years,Employed part time,209.8595107
1989,Female,45-54 years,Not in the labour force  (NILF) ,344.1514281
1989,Female,45-54 years,Unemployed,21.26845642
1989,Female,55-64 years,Employed full time,83.12481199
1989,Female,55-64 years,Employed part time,84.20915057
1989,Female,55-64 years,Not in the labour force  (NILF) ,558.8010653
1989,Female,55-64 years,Unemployed,5.438664575
1989,Female,65 years and over,Employed full time,9.600219842
1989,Female,65 years and over,Employed part time,13.57489984
1989,Female,65 years and over,Not in the labour force  (NILF) ,1036.441321
1989,Female,65 years and over,Unemployed,0.26839975
1990,Female,15-19 years,Employed full time,167.1526142
1990,Female,15-19 years,Employed part time,168.044542
1990,Female,15-19 years,Not in the labour force  (NILF) ,277.3625015
1990,Female,15-19 years,Unemployed,69.08577303
1990,Female,20-24 years,Employed full time,374.6212014
1990,Female,20-24 years,Employed part time,100.6886786
1990,Female,20-24 years,Not in the labour force  (NILF) ,142.9865233
1990,Female,20-24 years,Unemployed,49.72447668
1990,Female,25-29 years,Employed full time,318.8864139
1990,Female,25-29 years,Employed part time,125.1047548
1990,Female,25-29 years,Not in the labour force  (NILF) ,227.1859737
